# d=[337.67291431 395.81229151 292.37194692 241.49389559 279.32503474
 240.68127613 240.96929768 257.31710769]
# TotalMass=6.49314606224876T, max_u17=48.98601775662887mm
Time (s), Displacement (mm)
4.233999999999999986e+00,-2.689465119374549218e+01
4.235999999999999766e+00,-2.715483031322116858e+01
4.238000000000000433e+00,-2.737724947820477084e+01
4.240000000000000213e+00,-2.756193531565325117e+01
4.241999999999999993e+00,-2.770910105080192309e+01
4.243999999999999773e+00,-2.781906222507063120e+01
4.246000000000000441e+00,-2.789215281337781605e+01
4.248000000000000220e+00,-2.792872263149027390e+01
4.250000000000000000e+00,-2.792913512993885305e+01
4.251999999999999780e+00,-2.789376560881111899e+01
4.254000000000000448e+00,-2.782299988580192007e+01
4.256000000000000227e+00,-2.771723344537495848e+01
4.258000000000000007e+00,-2.757687108868246284e+01
4.259999999999999787e+00,-2.740232709151243284e+01
4.262000000000000455e+00,-2.719402586116737908e+01
4.264000000000000234e+00,-2.695240306365522898e+01
4.266000000000000014e+00,-2.667790717127920530e+01
4.267999999999999794e+00,-2.637100135945309631e+01
4.270000000000000462e+00,-2.603216566235520091e+01
4.272000000000000242e+00,-2.566189928183754176e+01
4.274000000000000021e+00,-2.526072293450410555e+01
4.275999999999999801e+00,-2.482918111924813331e+01
4.278000000000000469e+00,-2.436784419235004862e+01
4.280000000000000249e+00,-2.387731014934422902e+01
4.282000000000000028e+00,-2.335820603143580598e+01
4.283999999999999808e+00,-2.281118889786020176e+01
4.286000000000000476e+00,-2.223694633235485085e+01
4.288000000000000256e+00,-2.163619647973517601e+01
4.290000000000000036e+00,-2.100968763528587857e+01
4.291999999999999815e+00,-2.035819743332755749e+01
4.294000000000000483e+00,-1.968253170029891663e+01
4.296000000000000263e+00,-1.898352305091468040e+01
4.298000000000000043e+00,-1.826202931291035014e+01
4.299999999999999822e+00,-1.751893186665178348e+01
4.302000000000000490e+00,-1.675513398109121965e+01
4.304000000000000270e+00,-1.597155921823899227e+01
4.306000000000000050e+00,-1.516914996581341946e+01
4.307999999999999829e+00,-1.434886614345734657e+01
