# d=[522.6741935  205.11179182 427.69756828 628.78883164 535.50685187
 250.17003702 438.37167934 201.54830957]
# TotalMass=14.37241676263656T, max_u17=69.9555162865256mm
Time (s), Displacement (mm)
3.076000000000000068e+00,1.075777102081437064e+01
3.077999999999999847e+00,9.331411847490684863e+00
3.080000000000000071e+00,7.904381708401819751e+00
3.081999999999999851e+00,6.477701575358163488e+00
3.084000000000000075e+00,5.052367055439755283e+00
3.085999999999999854e+00,3.629352944215444854e+00
3.088000000000000078e+00,2.209618187203887807e+00
3.089999999999999858e+00,7.941110900767606173e-01
3.092000000000000082e+00,-6.162254026416962294e-01
3.093999999999999861e+00,-2.020448541926838981e+00
3.096000000000000085e+00,-3.417610894593474224e+00
3.097999999999999865e+00,-4.806755904648658095e+00
3.100000000000000089e+00,-6.186914024918778843e+00
3.101999999999999869e+00,-7.557099516719165244e+00
3.104000000000000092e+00,-8.916307980689905932e+00
3.105999999999999872e+00,-1.026351464688783821e+01
3.108000000000000096e+00,-1.159767341946570696e+01
3.109999999999999876e+00,-1.291771664308646805e+01
3.112000000000000099e+00,-1.422255553633514502e+01
3.113999999999999879e+00,-1.551108122279884149e+01
3.116000000000000103e+00,-1.678216628339834315e+01
3.117999999999999883e+00,-1.803466675342580317e+01
3.120000000000000107e+00,-1.926750378013940690e+01
3.121999999999999886e+00,-2.047974552465614906e+01
3.124000000000000110e+00,-2.167053068424878504e+01
3.125999999999999890e+00,-2.283899230270301572e+01
3.128000000000000114e+00,-2.398426112277590505e+01
3.129999999999999893e+00,-2.510546910935490672e+01
3.132000000000000117e+00,-2.620175314123348898e+01
3.133999999999999897e+00,-2.727225887684238259e+01
3.136000000000000121e+00,-2.831614480111972298e+01
3.137999999999999901e+00,-2.933258645593574698e+01
3.140000000000000124e+00,-3.032078084550002472e+01
3.141999999999999904e+00,-3.127995099237585563e+01
3.144000000000000128e+00,-3.220935060060666899e+01
3.145999999999999908e+00,-3.310826876167568145e+01
3.148000000000000131e+00,-3.397603461875466735e+01
3.149999999999999911e+00,-3.481202188731084846e+01
3.152000000000000135e+00,-3.561565311756219643e+01
3.153999999999999915e+00,-3.638640357789522284e+01
3.156000000000000139e+00,-3.712380463915565798e+01
3.157999999999999918e+00,-3.782744654808981721e+01
3.160000000000000142e+00,-3.849698049378531550e+01
3.161999999999999922e+00,-3.913211989267593083e+01
3.164000000000000146e+00,-3.973264084399685458e+01
3.165999999999999925e+00,-4.029838173662108147e+01
3.168000000000000149e+00,-4.082924201787912466e+01
3.169999999999999929e+00,-4.132518016317668241e+01
3.172000000000000153e+00,-4.178621091014571931e+01
3.173999999999999932e+00,-4.221240184128169659e+01
3.176000000000000156e+00,-4.260386941364218671e+01
3.177999999999999936e+00,-4.296077454290598752e+01
3.180000000000000160e+00,-4.328331784241112956e+01
3.181999999999999940e+00,-4.357173463570189398e+01
3.184000000000000163e+00,-4.382628986559171835e+01
3.185999999999999943e+00,-4.404727297599973213e+01
3.188000000000000167e+00,-4.423499284424083555e+01
