# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.225399999999999956e+01,-2.256026536776654101e+00
1.225600000000000023e+01,-2.286960102744477474e+00
1.225800000000000090e+01,-2.304468471067543156e+00
1.225999999999999979e+01,-2.308613077935976143e+00
1.226200000000000045e+01,-2.299578650937757374e+00
1.226400000000000112e+01,-2.277665160609997574e+00
1.226600000000000001e+01,-2.243274304401507102e+00
1.226800000000000068e+01,-2.196891856551614897e+00
1.226999999999999957e+01,-2.139067700896505997e+00
1.227200000000000024e+01,-2.070395600188625451e+00
1.227400000000000091e+01,-1.991494666205072539e+00
1.227599999999999980e+01,-1.902994110275774586e+00
1.227800000000000047e+01,-1.805522251709348769e+00
1.228000000000000114e+01,-1.699677180704818547e+00
1.228200000000000003e+01,-1.586001613782886288e+00
1.228400000000000070e+01,-1.465006808184442733e+00
1.228599999999999959e+01,-1.337198501759109703e+00
1.228800000000000026e+01,-1.203080742007720527e+00
1.229000000000000092e+01,-1.063159409637461916e+00
1.229199999999999982e+01,-9.179446476566023305e-01
1.229400000000000048e+01,-7.679518699606352472e-01
1.229599999999999937e+01,-6.137015223727254609e-01
1.229800000000000004e+01,-4.557182015358527960e-01
1.230000000000000071e+01,-2.945546816123574829e-01
1.230199999999999960e+01,-1.308170530634962525e-01
1.230400000000000027e+01,3.485764705294815136e-02
1.230600000000000094e+01,2.018215463244281416e-01
1.230799999999999983e+01,3.694092743066201834e-01
1.231000000000000050e+01,5.369298831212551137e-01
1.231199999999999939e+01,7.036584094310850412e-01
1.231400000000000006e+01,8.688284333153166727e-01
1.231600000000000072e+01,1.031627102875132262e+00
1.231799999999999962e+01,1.191193986857683740e+00
1.232000000000000028e+01,1.346624775490200987e+00
1.232200000000000095e+01,1.496980340651245855e+00
1.232399999999999984e+01,1.641301018133919154e+00
1.232600000000000051e+01,1.778625246523284575e+00
