# d=[300.01138528 436.45952152 210.67425474 197.00830461 374.49581736
 291.25727103 291.97634891 407.86482683]
# TotalMass=9.38793694404652T, max_u17=70.00074650933007mm
Time (s), Displacement (mm)
1.740000000000000158e-01,-5.848651625063731041e-01
1.759999999999999898e-01,-5.913541473073290478e-01
1.779999999999999916e-01,-5.975449955984302175e-01
1.799999999999999933e-01,-6.034428814170136324e-01
1.819999999999999951e-01,-6.090526951021028035e-01
1.839999999999999969e-01,-6.143791043083558501e-01
1.859999999999999987e-01,-6.194266236535687087e-01
1.880000000000000004e-01,-6.241996930973956470e-01
1.900000000000000022e-01,-6.287027650392654765e-01
1.920000000000000040e-01,-6.329403999701546102e-01
1.940000000000000058e-01,-6.369173703188278912e-01
1.960000000000000075e-01,-6.406387719051929164e-01
1.980000000000000093e-01,-6.441101421617062561e-01
2.000000000000000111e-01,-6.473375840207894472e-01
2.020000000000000129e-01,-6.503278941056592766e-01
2.040000000000000147e-01,-6.530886936178275093e-01
2.060000000000000164e-01,-6.556285601002609376e-01
2.080000000000000182e-01,-6.579571580829581823e-01
2.099999999999999922e-01,-6.600853664975325774e-01
2.119999999999999940e-01,-6.620254006864640939e-01
2.139999999999999958e-01,-6.637909268348435310e-01
2.159999999999999976e-01,-6.653971667180029748e-01
2.179999999999999993e-01,-6.668609907843271456e-01
2.200000000000000011e-01,-6.681899380506787223e-01
2.220000000000000029e-01,-6.693712299078371508e-01
2.240000000000000047e-01,-6.703828960070853382e-01
2.260000000000000064e-01,-6.712048740063613073e-01
2.280000000000000082e-01,-6.718190229008342840e-01
2.300000000000000100e-01,-6.722091182126178621e-01
2.320000000000000118e-01,-6.723608287745560519e-01
2.340000000000000135e-01,-6.722616749992637031e-01
2.360000000000000153e-01,-6.719009686597475772e-01
2.380000000000000171e-01,-6.712697343289174556e-01
2.399999999999999911e-01,-6.703606127417144345e-01
2.419999999999999929e-01,-6.691677464648428941e-01
2.439999999999999947e-01,-6.676866483925899542e-01
2.459999999999999964e-01,-6.659140537379828473e-01
2.479999999999999982e-01,-6.638477563597837694e-01
2.500000000000000000e-01,-6.614864304592275035e-01
2.520000000000000018e-01,-6.588294388956105196e-01
2.540000000000000036e-01,-6.558766296037317201e-01
2.560000000000000053e-01,-6.526281218425596942e-01
2.580000000000000071e-01,-6.490840842545751999e-01
2.600000000000000089e-01,-6.452539013548346247e-01
2.620000000000000107e-01,-6.411653288991114863e-01
2.640000000000000124e-01,-6.368548519481120884e-01
2.660000000000000142e-01,-6.323580522968379469e-01
2.680000000000000160e-01,-6.277093824200371541e-01
2.700000000000000178e-01,-6.229419468586204767e-01
2.720000000000000195e-01,-6.180872940879980071e-01
2.740000000000000213e-01,-6.131752219249735347e-01
2.760000000000000231e-01,-6.082335994770077248e-01
2.780000000000000249e-01,-6.032882085103481451e-01
2.800000000000000266e-01,-5.983574639906040771e-01
2.820000000000000284e-01,-5.934471632644523487e-01
2.840000000000000302e-01,-5.885555517730796105e-01
2.860000000000000320e-01,-5.836784128323813103e-01
2.880000000000000338e-01,-5.788090398108426404e-01
2.899999999999999800e-01,-5.739382384786247959e-01
2.919999999999999818e-01,-5.690543596463832898e-01
2.939999999999999836e-01,-5.641433616585692645e-01
2.959999999999999853e-01,-5.591889017719517962e-01
2.979999999999999871e-01,-5.541724549557640600e-01
2.999999999999999889e-01,-5.490734484167861806e-01
3.019999999999999907e-01,-5.438694193861312032e-01
3.039999999999999925e-01,-5.385362132044753114e-01
3.059999999999999942e-01,-5.330481993354089232e-01
3.079999999999999960e-01,-5.273784926205038470e-01
3.099999999999999978e-01,-5.214991866352760574e-01
3.119999999999999996e-01,-5.153815962119239202e-01
3.140000000000000013e-01,-5.089965062592672895e-01
3.160000000000000031e-01,-5.023144241156350942e-01
3.180000000000000049e-01,-4.953058328028815405e-01
3.200000000000000067e-01,-4.879475456251787802e-01
3.220000000000000084e-01,-4.802290519086693243e-01
3.240000000000000102e-01,-4.721466458083748985e-01
3.260000000000000120e-01,-4.636975517717696338e-01
3.280000000000000138e-01,-4.548801475417529883e-01
3.300000000000000155e-01,-4.456941749626730509e-01
3.320000000000000173e-01,-4.361409368934642261e-01
3.340000000000000191e-01,-4.262234786742075676e-01
3.360000000000000209e-01,-4.159467527329471226e-01
3.380000000000000226e-01,-4.053177650607858729e-01
3.400000000000000244e-01,-3.943457024275838219e-01
3.420000000000000262e-01,-3.830420393611429497e-01
3.440000000000000280e-01,-3.714206240735104525e-01
3.460000000000000298e-01,-3.594977426929408804e-01
3.480000000000000315e-01,-3.472921613520577599e-01
3.500000000000000333e-01,-3.348251458929480395e-01
3.519999999999999796e-01,-3.221204591774317616e-01
3.539999999999999813e-01,-3.092043362330100797e-01
3.559999999999999831e-01,-2.961054377180463715e-01
3.579999999999999849e-01,-2.828547824483462758e-01
3.599999999999999867e-01,-2.694856599850214418e-01
3.619999999999999885e-01,-2.560335245329251608e-01
3.639999999999999902e-01,-2.425358716321148189e-01
3.659999999999999920e-01,-2.290320993339288735e-01
3.679999999999999938e-01,-2.155633557312608417e-01
3.699999999999999956e-01,-2.021723748535065035e-01
3.719999999999999973e-01,-1.889033030359403287e-01
3.739999999999999991e-01,-1.758015179281047502e-01
3.760000000000000009e-01,-1.629134423151610001e-01
3.780000000000000027e-01,-1.502863548909301739e-01
3.800000000000000044e-01,-1.379682000442560008e-01
3.820000000000000062e-01,-1.260073986056730044e-01
3.840000000000000080e-01,-1.144526613548055155e-01
3.860000000000000098e-01,-1.033528069170174674e-01
3.880000000000000115e-01,-9.275658548765963740e-02
3.900000000000000133e-01,-8.271250962100841486e-02
3.920000000000000151e-01,-7.326869311556002962e-02
3.940000000000000169e-01,-6.447269882400434582e-02
3.960000000000000187e-01,-5.637139602028407026e-02
3.980000000000000204e-01,-4.901082777183598388e-02
4.000000000000000222e-01,-4.241180422804803618e-02
4.020000000000000240e-01,-3.654552597020842980e-02
4.040000000000000258e-01,-3.135780623782841864e-02
4.060000000000000275e-01,-2.679328419790427684e-02
4.080000000000000293e-01,-2.279534505617320655e-02
4.100000000000000311e-01,-1.930605080259890569e-02
4.120000000000000329e-01,-1.626608095493252762e-02
4.140000000000000346e-01,-1.361468236166831630e-02
4.160000000000000364e-01,-1.128962684308240649e-02
4.179999999999999827e-01,-9.227175209004618087e-03
4.199999999999999845e-01,-7.362036222004326134e-03
4.219999999999999862e-01,-5.627328585279520179e-03
4.239999999999999880e-01,-3.954563827888337227e-03
4.259999999999999898e-01,-2.273628861749351325e-03
4.279999999999999916e-01,-5.127569908913635986e-04
4.299999999999999933e-01,1.401503968171368937e-03
4.319999999999999951e-01,3.544327249240380399e-03
4.339999999999999969e-01,5.992646770021228114e-03
4.359999999999999987e-01,8.825200782393554516e-03
4.380000000000000004e-01,1.212257903199612588e-02
4.400000000000000022e-01,1.593332922221232448e-02
4.420000000000000040e-01,2.024009215340533477e-02
4.440000000000000058e-01,2.499365046913552130e-02
4.460000000000000075e-01,3.014694803477677154e-02
4.480000000000000093e-01,3.565513505212914575e-02
4.500000000000000111e-01,4.147560745031665663e-02
4.520000000000000129e-01,4.756803787202319722e-02
4.540000000000000147e-01,5.389439529570035081e-02
4.560000000000000164e-01,6.041895014696113675e-02
4.580000000000000182e-01,6.710826167772743212e-02
4.600000000000000200e-01,7.393114444956511155e-02
4.620000000000000218e-01,8.085861095854215974e-02
4.640000000000000235e-01,8.786378778062527151e-02
4.660000000000000253e-01,9.492180308551009804e-02
4.680000000000000271e-01,1.020096439423108098e-01
4.700000000000000289e-01,1.091059824987955229e-01
4.720000000000000306e-01,1.161909708306533562e-01
4.740000000000000324e-01,1.232460049998523183e-01
4.760000000000000342e-01,1.302534596007065282e-01
4.780000000000000360e-01,1.371963947782939564e-01
4.799999999999999822e-01,1.440709340087052148e-01
4.819999999999999840e-01,1.508986099000045322e-01
4.839999999999999858e-01,1.577132903052673729e-01
4.859999999999999876e-01,1.645481004567625472e-01
4.879999999999999893e-01,1.714350408399875347e-01
4.899999999999999911e-01,1.784045992377129297e-01
4.919999999999999929e-01,1.854853615298588110e-01
4.939999999999999947e-01,1.927036259230477111e-01
4.959999999999999964e-01,2.000830252979327872e-01
4.979999999999999982e-01,2.076441623077889265e-01
5.000000000000000000e-01,2.153943383609131790e-01
5.020000000000000018e-01,2.233173122371728547e-01
5.040000000000000036e-01,2.313829392503938542e-01
5.060000000000000053e-01,2.395568321109924625e-01
5.080000000000000071e-01,2.478001238123631045e-01
5.100000000000000089e-01,2.560692672088643040e-01
5.120000000000000107e-01,2.643158740579164001e-01
5.140000000000000124e-01,2.724865958369628305e-01
5.160000000000000142e-01,2.805230481727860603e-01
5.180000000000000160e-01,2.883617802470502256e-01
5.200000000000000178e-01,2.959342802821968710e-01
5.220000000000000195e-01,3.031670273650436398e-01
5.240000000000000213e-01,3.099816092266732825e-01
5.260000000000000231e-01,3.162948859899588072e-01
5.280000000000000249e-01,3.220191893182648979e-01
5.300000000000000266e-01,3.270625656243332791e-01
5.320000000000000284e-01,3.313290618327723314e-01
5.340000000000000302e-01,3.347190518382987534e-01
5.360000000000000320e-01,3.371296014582841893e-01
5.380000000000000338e-01,3.384548693402651964e-01
5.400000000000000355e-01,3.385865507484012715e-01
5.420000000000000373e-01,3.374143512268180656e-01
5.440000000000000391e-01,3.348264670336886240e-01
5.460000000000000409e-01,3.307100881391038527e-01
5.480000000000000426e-01,3.249519294888817411e-01
5.500000000000000444e-01,3.174387763867623780e-01
5.520000000000000462e-01,3.080580394389615395e-01
5.540000000000000480e-01,2.966983143381702326e-01
5.560000000000000497e-01,2.832499416507630041e-01
5.580000000000000515e-01,2.676055617182253599e-01
5.600000000000000533e-01,2.496859335638043076e-01
5.620000000000000551e-01,2.294657187909805440e-01
5.640000000000000568e-01,2.069486782052416263e-01
5.660000000000000586e-01,1.821428648307383269e-01
5.680000000000000604e-01,1.550610825414379113e-01
5.700000000000000622e-01,1.257213122033403463e-01
5.720000000000000639e-01,9.414710218674114672e-02
5.740000000000000657e-01,6.036792079160557128e-02
5.760000000000000675e-01,2.441946883171830507e-02
5.779999999999999583e-01,-1.365604869204129455e-02
5.799999999999999600e-01,-5.380970206486747343e-02
5.819999999999999618e-01,-9.598565756780265412e-02
5.839999999999999636e-01,-1.401210192850755321e-01
5.859999999999999654e-01,-1.861457107422098689e-01
5.879999999999999671e-01,-2.339824050827140345e-01
5.899999999999999689e-01,-2.835464927862936246e-01
5.919999999999999707e-01,-3.347460857274206503e-01
5.939999999999999725e-01,-3.874820564437683745e-01
5.959999999999999742e-01,-4.416481116098452397e-01
5.979999999999999760e-01,-4.971308988651468863e-01
5.999999999999999778e-01,-5.538240566687543387e-01
6.019999999999999796e-01,-6.116422849902738434e-01
6.039999999999999813e-01,-6.705076155703670882e-01
6.059999999999999831e-01,-7.303357243543889821e-01
6.079999999999999849e-01,-7.910361957392175736e-01
6.099999999999999867e-01,-8.525128163365212064e-01
6.119999999999999885e-01,-9.146638975811524075e-01
6.139999999999999902e-01,-9.773826263979548123e-01
6.159999999999999920e-01,-1.040557442972257940e+00
6.179999999999999938e-01,-1.104072444453926716e+00
6.199999999999999956e-01,-1.167807803373374087e+00
6.219999999999999973e-01,-1.231640208863769903e+00
6.239999999999999991e-01,-1.295443348274349482e+00
6.260000000000000009e-01,-1.359088407266982212e+00
6.280000000000000027e-01,-1.422444576029555874e+00
6.300000000000000044e-01,-1.485379568606649325e+00
6.320000000000000062e-01,-1.547760152360420083e+00
6.340000000000000080e-01,-1.609452684449148574e+00
6.360000000000000098e-01,-1.670323652148768101e+00
6.380000000000000115e-01,-1.730240213845479991e+00
6.400000000000000133e-01,-1.789070747388614935e+00
6.420000000000000151e-01,-1.846685393013289600e+00
6.440000000000000169e-01,-1.902956568419644334e+00
6.460000000000000187e-01,-1.957759472992940397e+00
6.480000000000000204e-01,-2.010972588552836005e+00
6.500000000000000222e-01,-2.062478164640668243e+00
6.520000000000000240e-01,-2.112162686369433384e+00
6.540000000000000258e-01,-2.159917323053150984e+00
6.560000000000000275e-01,-2.205638355995644950e+00
6.580000000000000293e-01,-2.249227583947883691e+00
6.600000000000000311e-01,-2.290579538966625694e+00
6.620000000000000329e-01,-2.329568687858383669e+00
6.640000000000000346e-01,-2.366062949684574424e+00
6.660000000000000364e-01,-2.399937175156356961e+00
6.680000000000000382e-01,-2.431073420953709263e+00
6.700000000000000400e-01,-2.459361194222416280e+00
6.720000000000000417e-01,-2.484697665799874500e+00
6.740000000000000435e-01,-2.506987850614084579e+00
6.760000000000000453e-01,-2.526144753629838924e+00
6.780000000000000471e-01,-2.542089479702481114e+00
6.800000000000000488e-01,-2.554751305760804669e+00
6.820000000000000506e-01,-2.564067713888743327e+00
6.840000000000000524e-01,-2.569984384114545772e+00
6.860000000000000542e-01,-2.572455146042477825e+00
6.880000000000000560e-01,-2.571441888865961811e+00
6.900000000000000577e-01,-2.566914429768118122e+00
6.920000000000000595e-01,-2.558850341227855374e+00
6.940000000000000613e-01,-2.547234738285726330e+00
6.960000000000000631e-01,-2.532060027360306886e+00
6.980000000000000648e-01,-2.513325618719103094e+00
7.000000000000000666e-01,-2.491037605175857816e+00
7.020000000000000684e-01,-2.465208409990060190e+00
7.039999999999999591e-01,-2.435856407270461155e+00
7.059999999999999609e-01,-2.403005518423603437e+00
7.079999999999999627e-01,-2.366684788337262813e+00
7.099999999999999645e-01,-2.326927945049058533e+00
7.119999999999999662e-01,-2.283772946629187839e+00
7.139999999999999680e-01,-2.237261518914472003e+00
7.159999999999999698e-01,-2.187438687583243890e+00
7.179999999999999716e-01,-2.134352307873649046e+00
7.199999999999999734e-01,-2.078064889061066012e+00
7.219999999999999751e-01,-2.018665412602020925e+00
7.239999999999999769e-01,-1.956256558527218248e+00
7.259999999999999787e-01,-1.890941950344287470e+00
7.279999999999999805e-01,-1.822825714602306801e+00
7.299999999999999822e-01,-1.752012053308177997e+00
7.319999999999999840e-01,-1.678604831434483247e+00
7.339999999999999858e-01,-1.602707181817373261e+00
7.359999999999999876e-01,-1.524421129817945086e+00
7.379999999999999893e-01,-1.443847240189194192e+00
7.399999999999999911e-01,-1.361062394493780303e+00
7.419999999999999929e-01,-1.276097613392881192e+00
7.439999999999999947e-01,-1.188959714543014190e+00
7.459999999999999964e-01,-1.099652984920444831e+00
7.479999999999999982e-01,-1.008178975775888553e+00
7.500000000000000000e-01,-9.145363338063307035e-01
7.520000000000000018e-01,-8.187206695710178561e-01
7.540000000000000036e-01,-7.207244634922987947e-01
7.560000000000000053e-01,-6.205370090569295449e-01
7.580000000000000071e-01,-5.181443921128148222e-01
7.600000000000000089e-01,-4.135642510166269159e-01
7.620000000000000107e-01,-3.068805406250148526e-01
7.640000000000000124e-01,-1.982088041203420858e-01
7.660000000000000142e-01,-8.766149835567024762e-02
7.680000000000000160e-01,2.465188462371024208e-02
7.700000000000000178e-01,1.386246779836803056e-01
7.720000000000000195e-01,2.541528852727815702e-01
7.740000000000000213e-01,3.711350126039765218e-01
7.760000000000000231e-01,4.894718893997088149e-01
7.780000000000000249e-01,6.090664785425888850e-01
7.800000000000000266e-01,7.298236859080635686e-01
7.820000000000000284e-01,8.516501591043698083e-01
7.840000000000000302e-01,9.744540550637654786e-01
7.860000000000000320e-01,1.098144795123917827e+00
7.880000000000000338e-01,1.222632816424935820e+00
7.900000000000000355e-01,1.347829309051554736e+00
7.920000000000000373e-01,1.473645938551137569e+00
7.940000000000000391e-01,1.599994554021288540e+00
7.960000000000000409e-01,1.726786882648865040e+00
7.980000000000000426e-01,1.853934212343823162e+00
8.000000000000000444e-01,1.981357282153776156e+00
8.020000000000000462e-01,2.108996158091802187e+00
8.040000000000000480e-01,2.236799663629117418e+00
8.060000000000000497e-01,2.364714820108261950e+00
8.080000000000000515e-01,2.492686518855106392e+00
8.100000000000000533e-01,2.620657204259789985e+00
8.120000000000000551e-01,2.748566572725680945e+00
8.140000000000000568e-01,2.876351292247520952e+00
8.160000000000000586e-01,3.003944747060615317e+00
8.180000000000000604e-01,3.131276811322035059e+00
8.200000000000000622e-01,3.258273655170699445e+00
8.220000000000000639e-01,3.384857585802281577e+00
8.240000000000000657e-01,3.510946925429651699e+00
8.260000000000000675e-01,3.636455927225166640e+00
8.280000000000000693e-01,3.761294729600936915e+00
8.300000000000000711e-01,3.885369348515286259e+00
8.320000000000000728e-01,4.008581706928052490e+00
8.339999999999999636e-01,4.130829700085169698e+00
8.359999999999999654e-01,4.252007295005221899e+00
8.379999999999999671e-01,4.372004662368219385e+00
8.399999999999999689e-01,4.490708338960311075e+00
8.419999999999999707e-01,4.608001418888889589e+00
8.439999999999999725e-01,4.723763771924519794e+00
8.459999999999999742e-01,4.837872287518447223e+00
8.479999999999999760e-01,4.950201143254182590e+00
8.499999999999999778e-01,5.060622096686492100e+00
8.519999999999999796e-01,5.169004799671840011e+00
8.539999999999999813e-01,5.275217134376977590e+00
8.559999999999999831e-01,5.379125570149972724e+00
8.579999999999999849e-01,5.480595540341769656e+00
8.599999999999999867e-01,5.579491837976321200e+00
8.619999999999999885e-01,5.675679028891951639e+00
8.639999999999999902e-01,5.769021880632014820e+00
8.659999999999999920e-01,5.859385804971557477e+00
8.679999999999999938e-01,5.946637311555344141e+00
8.699999999999999956e-01,6.030644469720328082e+00
8.719999999999999973e-01,6.111277375211622953e+00
8.739999999999999991e-01,6.188408618202260847e+00
8.760000000000000009e-01,6.261913748816406056e+00
8.780000000000000027e-01,6.331671736250367388e+00
8.800000000000000044e-01,6.397580062666162526e+00
8.820000000000000062e-01,6.459569791167969477e+00
8.840000000000000080e-01,6.517591314139299818e+00
8.860000000000000098e-01,6.571600092396476356e+00
8.880000000000000115e-01,6.621557027224813652e+00
8.900000000000000133e-01,6.667428806036786781e+00
8.920000000000000151e-01,6.709188220026986116e+00
8.940000000000000169e-01,6.746814452859291933e+00
8.960000000000000187e-01,6.780293340053905382e+00
8.980000000000000204e-01,6.809617599307435043e+00
9.000000000000000222e-01,6.834787032444137544e+00
9.020000000000000240e-01,6.855808700035472825e+00
9.040000000000000258e-01,6.872697069924957880e+00
9.060000000000000275e-01,6.885474140954298328e+00
9.080000000000000293e-01,6.894169543113426002e+00
9.100000000000000311e-01,6.898820615148165025e+00
9.120000000000000329e-01,6.899472460378549776e+00
9.140000000000000346e-01,6.896177981137849855e+00
9.160000000000000364e-01,6.888997891870780599e+00
9.180000000000000382e-01,6.878000710564021070e+00
9.200000000000000400e-01,6.863262727856086265e+00
9.220000000000000417e-01,6.844867952915251408e+00
9.240000000000000435e-01,6.822908035005641914e+00
9.260000000000000453e-01,6.797482159597191931e+00
9.280000000000000471e-01,6.768696917921192657e+00
9.300000000000000488e-01,6.736666149027467299e+00
9.320000000000000506e-01,6.701510753651673369e+00
9.340000000000000524e-01,6.663358479534614354e+00
9.360000000000000542e-01,6.622343678226957131e+00
9.380000000000000560e-01,6.578607033836062712e+00
9.400000000000000577e-01,6.532295264598967144e+00
9.420000000000000595e-01,6.483560798569905081e+00
9.440000000000000613e-01,6.432561425067748750e+00
9.460000000000000631e-01,6.379459923818434852e+00
9.480000000000000648e-01,6.324423673935662293e+00
9.500000000000000666e-01,6.267624245002294536e+00
9.520000000000000684e-01,6.209236972544495359e+00
9.540000000000000702e-01,6.149440520136966626e+00
9.560000000000000719e-01,6.088416430253221989e+00
9.580000000000000737e-01,6.026348665797029547e+00
9.599999999999999645e-01,5.963396988631202156e+00
9.619999999999999662e-01,5.899670353186753147e+00
9.639999999999999680e-01,5.835252627370078216e+00
9.659999999999999698e-01,5.770228289105812536e+00
9.679999999999999716e-01,5.704681944545042072e+00
9.699999999999999734e-01,5.638697845572367306e+00
9.719999999999999751e-01,5.572359407330457870e+00
9.739999999999999769e-01,5.505748726319646735e+00
9.759999999999999787e-01,5.438946099550728164e+00
9.779999999999999805e-01,5.372029545246945759e+00
9.799999999999999822e-01,5.305074335513228156e+00
9.819999999999999840e-01,5.238152532026145280e+00
9.839999999999999858e-01,5.171332506344083590e+00
9.859999999999999876e-01,5.104678466049101360e+00
9.879999999999999893e-01,5.038249998583356870e+00
9.899999999999999911e-01,4.972101625528679847e+00
9.919999999999999929e-01,4.906282370359991596e+00
9.939999999999999947e-01,4.840835343143912617e+00
9.959999999999999964e-01,4.775797346027948365e+00
9.979999999999999982e-01,4.711198503647014313e+00
1.000000000000000000e+00,4.647061922742374840e+00
1.002000000000000002e+00,4.583403385330488078e+00
1.004000000000000004e+00,4.520231079670942620e+00
1.006000000000000005e+00,4.457545373066543526e+00
1.008000000000000007e+00,4.395338630194317808e+00
1.010000000000000009e+00,4.333595080229378560e+00
1.012000000000000011e+00,4.272290735504605586e+00
1.014000000000000012e+00,4.211393363871803963e+00
1.016000000000000014e+00,4.150862516319784312e+00
1.018000000000000016e+00,4.090649610786770474e+00
1.020000000000000018e+00,4.030711493067659745e+00
1.022000000000000020e+00,3.971024043154979477e+00
1.024000000000000021e+00,3.911568985077327198e+00
1.026000000000000023e+00,3.852320761688086126e+00
1.028000000000000025e+00,3.793246893135326925e+00
1.030000000000000027e+00,3.734308385580793033e+00
1.032000000000000028e+00,3.675460188061627331e+00
1.034000000000000030e+00,3.616651695278365164e+00
1.036000000000000032e+00,3.557827294007142704e+00
1.038000000000000034e+00,3.498926950745482323e+00
1.040000000000000036e+00,3.439886847877830167e+00
1.042000000000000037e+00,3.380640055874237326e+00
1.044000000000000039e+00,3.321117219005862875e+00
1.046000000000000041e+00,3.261247270943821608e+00
1.048000000000000043e+00,3.200958186404616601e+00
1.050000000000000044e+00,3.140177754948081379e+00
1.052000000000000046e+00,3.078834372329290581e+00
1.054000000000000048e+00,3.016857844267843536e+00
1.056000000000000050e+00,2.954180196957244764e+00
1.058000000000000052e+00,2.890736488124196146e+00
1.060000000000000053e+00,2.826446656668561097e+00
1.062000000000000055e+00,2.761197374539416938e+00
1.064000000000000057e+00,2.694861804307271846e+00
1.066000000000000059e+00,2.627319313987188210e+00
1.068000000000000060e+00,2.558456186753952366e+00
1.070000000000000062e+00,2.488166289129902342e+00
1.072000000000000064e+00,2.416351690643995909e+00
1.074000000000000066e+00,2.342923228263790403e+00
1.076000000000000068e+00,2.267801009343585861e+00
1.078000000000000069e+00,2.190914847409103139e+00
1.080000000000000071e+00,2.112204625804818381e+00
1.082000000000000073e+00,2.031620585050558425e+00
1.084000000000000075e+00,1.949123530667566939e+00
1.086000000000000076e+00,1.864684959213565252e+00
1.088000000000000078e+00,1.778287101281760041e+00
1.090000000000000080e+00,1.689922881241337826e+00
1.092000000000000082e+00,1.599595794499857115e+00
1.094000000000000083e+00,1.507319704026510276e+00
1.096000000000000085e+00,1.413118558767693100e+00
1.098000000000000087e+00,1.317026037394843918e+00
1.100000000000000089e+00,1.219085121536565008e+00
1.102000000000000091e+00,1.119347603256062529e+00
1.104000000000000092e+00,1.017873532040151296e+00
1.106000000000000094e+00,9.147306069714913335e-01
1.108000000000000096e+00,8.099935200690904225e-01
1.110000000000000098e+00,7.037432570137911458e-01
1.112000000000000099e+00,5.960663616373985674e-01
1.114000000000000101e+00,4.870541706587866448e-01
1.116000000000000103e+00,3.768020252095409250e-01
1.118000000000000105e+00,2.654084657155053595e-01
1.120000000000000107e+00,1.529744166964261964e-01
1.122000000000000108e+00,3.960236801801503975e-02
