# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.096000000000000085e+00,-8.715983595506072990e-02
4.097999999999999865e+00,-1.188874811889591987e+00
4.099999999999999645e+00,-2.289192926530279504e+00
4.102000000000000313e+00,-3.387159705113631070e+00
4.104000000000000092e+00,-4.481757283191527108e+00
4.105999999999999872e+00,-5.571958202939043758e+00
4.107999999999999652e+00,-6.656723776662651026e+00
4.110000000000000320e+00,-7.735002733294832566e+00
4.112000000000000099e+00,-8.805730068598782267e+00
4.113999999999999879e+00,-9.867826012139691017e+00
4.115999999999999659e+00,-1.092019503291848537e+01
4.118000000000000327e+00,-1.196172482984411189e+01
4.120000000000000107e+00,-1.299128528944801886e+01
4.121999999999999886e+00,-1.400772743609797288e+01
4.123999999999999666e+00,-1.500988244316824449e+01
4.126000000000000334e+00,-1.599656081089783477e+01
4.128000000000000114e+00,-1.696655184268505678e+01
4.129999999999999893e+00,-1.791862356270014089e+01
4.131999999999999673e+00,-1.885152321250845375e+01
4.134000000000000341e+00,-1.976397844374592339e+01
4.136000000000000121e+00,-2.065469929068725818e+01
4.137999999999999901e+00,-2.152238096521789856e+01
4.139999999999999680e+00,-2.236570747245290036e+01
4.142000000000000348e+00,-2.318335600318734180e+01
4.144000000000000128e+00,-2.397400202386215184e+01
4.145999999999999908e+00,-2.473632495876341508e+01
4.147999999999999687e+00,-2.546901434402949604e+01
4.150000000000000355e+00,-2.617077632829249367e+01
4.152000000000000135e+00,-2.684034039853858289e+01
4.153999999999999915e+00,-2.747646621915062681e+01
4.155999999999999694e+00,-2.807795048381241898e+01
4.158000000000000362e+00,-2.864363369094120770e+01
4.160000000000000142e+00,-2.917240676125900123e+01
4.161999999999999922e+00,-2.966321741981534288e+01
4.163999999999999702e+00,-3.011507626429848017e+01
4.166000000000000369e+00,-3.052706243805532083e+01
4.168000000000000149e+00,-3.089832882199835140e+01
4.169999999999999929e+00,-3.122810665705761934e+01
4.171999999999999709e+00,-3.151570951050969427e+01
4.174000000000000377e+00,-3.176053650729079081e+01
4.176000000000000156e+00,-3.196207476224193655e+01
4.177999999999999936e+00,-3.211990097094766128e+01
4.179999999999999716e+00,-3.223368214405457621e+01
4.182000000000000384e+00,-3.230317550034677510e+01
4.184000000000000163e+00,-3.232822756442867984e+01
4.185999999999999943e+00,-3.230877254245284291e+01
4.187999999999999723e+00,-3.224483007104826982e+01
4.190000000000000391e+00,-3.213650244828630065e+01
4.192000000000000171e+00,-3.198397146002031732e+01
